property_id,canonical_address,city,state,zip,parcel_id,latitude,longitude,current_owner_name,current_taxpayer_name,official_property_name,official_listed_address,is_official_mpha_listing,property_type,estimated_unit_count,unit_count_source,unit_count_confidence,unit_count_notes,ward,neighborhood,community,police_precinct,police_sector,current_status,confidence_level,confidence_score,public_notes,first_seen_date,last_seen_date,is_current,detail_url_slug
parcel-2102924210070,1222 KNOX AVE N,Minneapolis,MN,55411,2102924210070,44.99044864524929,-93.30157136527737,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1222-knox-ave-n-2102924210070
parcel-2102924210092,1223 JAMES AVE N,Minneapolis,MN,55411,2102924210092,44.99076322211676,-93.30102783565405,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1223-james-ave-n-2102924210092
mpha-portfolio-elliot-twins-apartments-1225-south-8th-street,1225 South 8th Street,Minneapolis,MN,,,,,,,Elliot Twins Apartments,1225 South 8th Street,True,High-Rise,87,mpha_portfolio,reported,Unit count reported by mpha portfolio.,,,,,,Official MPHA portfolio listing,confirmed,0.8,MPHA's public properties page lists Elliot Twins Apartments at 1225 South 8th Street. No matching MetroGIS/Hennepin parcel ID was found from address matching.,2026-06-03,2026-06-03,True,1225-south-8th-street-elliot-twins-apartments
parcel-2102924220153,1226 PENN AVE N,Minneapolis,MN,55411,2102924220153,44.99050288140144,-93.30786965425544,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1226-penn-ave-n-2102924220153
parcel-2002924120043,1234 WASHBURN AVE N,Minneapolis,MN,55411,2002924120043,44.99119146433183,-93.31681978523092,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1234-washburn-ave-n-2002924120043
parcel-2002924110023,1239 QUEEN AVE N,Minneapolis,MN,55411,2002924110023,44.990764510535755,-93.30988128634017,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1239-queen-ave-n-2002924110023
parcel-1602924440111,1301 BRYANT AVE N,Minneapolis,MN,55411,1602924440111,44.99237094419253,-93.29142064423259,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,,,False,INDUSTRIAL,,,,,Ward 5,Near - North,Near North,Precinct 4,,Current public housing owner or taxpayer match in parcel records,likely,0.65,MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-01-14,True,1301-bryant-ave-n-1602924440111
parcel-1602924440051,1310 DUPONT AVE N,Minneapolis,MN,55411,1602924440051,44.992671976661356,-93.29212576469176,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,,,False,APARTMENT,6,hud_public_housing_buildings,reported,Unit count reported by hud public housing buildings.,Ward 5,Near - North,Near North,Precinct 4,,HUD building status INAPCP; Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,"HUD directly lists this parcel/address in development MN002000002 / Scattered Sites. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-04-07,True,1310-dupont-ave-n-1602924440051
parcel-1602924340063,1311 JAMES AVE N,Minneapolis,MN,55411,1602924340063,44.99206251489717,-93.30103930327964,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1311-james-ave-n-1602924340063
parcel-1311821220001,1314 44TH AVE N,Minneapolis,MN,55412,1311821220001,45.035991584241486,-93.29706684491595,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,Hamilton Manor,1314 North 44th Avenue,True,High-Rise,220,mpha_portfolio,reported,Unit count reported by mpha portfolio.,Ward 4,Webber - Camden,Camden,Precinct 4,,Official MPHA portfolio listing; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,MPHA's public properties page lists Hamilton Manor at 1314 North 44th Avenue. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-06-03,True,1314-44th-ave-n-1311821220001
parcel-1602924430006,1314 GIRARD AVE N,Minneapolis,MN,55411,1602924430006,44.99255542797958,-93.29675441627091,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1314-girard-ave-n-1602924430006
parcel-1602924340175,1316 LOGAN AVE N,Minneapolis,MN,55411,1602924340175,44.992156672368466,-93.3028372005232,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Hsng Authority,,,False,VACANT LAND - RESIDENTIAL,0,property_type_inference,inferred_zero,Property type indicates vacant land; unit count inferred as 0.,Ward 5,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1316-logan-ave-n-1602924340175
parcel-1602924430123,1318 FREMONT AVE N,Minneapolis,MN,55411,1602924430123,44.99269822105461,-93.29522973561419,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1318-fremont-ave-n-1602924430123
parcel-1602924340139,1318 JAMES AVE N,Minneapolis,MN,55411,1602924340139,44.992234870697125,-93.30033333965656,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1318-james-ave-n-1602924340139
parcel-1602924340045,1320 IRVING AVE N,Minneapolis,MN,55411,1602924340045,44.99248639495372,-93.29906049258642,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1320-irving-ave-n-1602924340045
parcel-1602924430008,1321 FREMONT AVE N,Minneapolis,MN,55411,1602924430008,44.99275509699802,-93.29609040299371,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1321-fremont-ave-n-1602924430008
parcel-1702924440142,1324 SHERIDAN AVE N,Minneapolis,MN,55411,1702924440142,44.99240055835757,-93.31169811797548,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1324-sheridan-ave-n-1702924440142
parcel-1602924430179,1325 GIRARD AVE N,Minneapolis,MN,55411,1602924430179,44.99289725825324,-93.29755109588437,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1325-girard-ave-n-1602924430179
parcel-1702924430150,1326 WASHBURN AVE N,Minneapolis,MN,55411,1702924430150,44.992448618264376,-93.31683667815732,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1326-washburn-ave-n-1702924430150
parcel-1602924340050,1329 IRVING AVE N,Minneapolis,MN,55411,1602924340050,44.992543188893954,-93.29979934874912,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1329-irving-ave-n-1602924340050
parcel-1702924440099,1331 QUEEN AVE N,Minneapolis,MN,55411,1702924440099,44.992617861078536,-93.30985234091423,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,1331-queen-ave-n-1702924440099
